ganancia,ganancia_normalizada,auc,type,semilla,tiempo,cp,ms,mb,md
3400000,4857142.85714286,0.812637705739471,train,883505,6.18764901161194,0,20,1,7
865000,2883333.33333333,0.786474117963541,test,794374,6.22199010848999,0,20,1,7
2743750,3919642.85714286,0.81331819446395,train,794374,6.22199010848999,0,20,1,7
515000,1716666.66666667,0.797178715681024,test,420696,6.18225193023682,0,20,1,7
3130000,4471428.57142857,0.809555083406104,train,420696,6.18225193023682,0,20,1,7
558750,1862500,0.773913339608598,test,925615,6.53794598579407,0,20,1,7
3355000,4792857.14285714,0.815257152735585,train,925615,6.53794598579407,0,20,1,7
907500,3025000,0.809014355525263,test,731666,6.24566388130188,0,20,1,7
3763750,5376785.71428571,0.826767001266365,train,731666,6.24566388130188,0,20,1,7
962500,3208333.33333333,0.807110920528396,test,556680,6.12650990486145,0,20,1,7
2688750,3841071.42857143,0.84001353440763,train,556680,6.12650990486145,0,20,1,7
342500,1141666.66666667,0.806840195617735,test,944592,6.25064706802368,0,20,1,7
3312500,4732142.85714286,0.812086490245857,train,944592,6.25064706802368,0,20,1,7
947500,3158333.33333333,0.803094881853689,test,585703,6.54164910316467,0,20,1,7
2542500,3632142.85714286,0.80845800772775,train,585703,6.54164910316467,0,20,1,7
916250,3054166.66666667,0.799513105535675,test,901760,6.26644086837769,0,20,1,7
4950000,7071428.57142857,0.813214918313651,train,901760,6.26644086837769,0,20,1,7
925000,3083333.33333333,0.779163442876064,test,509440,6.27493596076965,0,20,1,7
3608750,5155357.14285714,0.813749950119924,train,509440,6.27493596076965,0,20,1,7
1150000,3833333.33333333,0.85548572581471,test,703033,6.46324610710144,0,20,1,7
2560000,3657142.85714286,0.875594834624585,train,703033,6.46324610710144,0,20,1,7
1216250,4054166.66666667,0.790197810484723,test,516993,6.28327894210815,0,20,1,7
3381250,4830357.14285714,0.814958898481041,train,516993,6.28327894210815,0,20,1,7
937500,3125000,0.842162905836241,test,274566,6.38040208816528,0,20,1,7
2557500,3653571.42857143,0.859520961957478,train,274566,6.38040208816528,0,20,1,7
1645000,5483333.33333333,0.8141748500723,test,676170,6.3074541091919,0,20,1,7
4148750,5926785.71428571,0.810378965432384,train,676170,6.3074541091919,0,20,1,7
1397500,4658333.33333333,0.822440902344502,test,386707,6.23543405532837,0,20,1,7
3767500,5382142.85714286,0.828334267456215,train,386707,6.23543405532837,0,20,1,7
1071250,3570833.33333333,0.784418293016963,test,118327,6.15061116218567,0,20,1,7
4653750,6648214.28571429,0.831670439832247,train,118327,6.15061116218567,0,20,1,7
851250,2837500,0.830260687263973,test,189182,6.26572704315186,0,20,1,7
4400000,6285714.28571429,0.83415755181881,train,189182,6.26572704315186,0,20,1,7
1243750,4145833.33333333,0.830577533409414,test,344297,6.04844903945923,0,20,1,7
2333750,3333928.57142857,0.82978439537688,train,344297,6.04844903945923,0,20,1,7
1108750,3695833.33333333,0.794135081685423,test,725804,6.1306300163269,0,20,1,7
3376250,4823214.28571429,0.822901129962322,train,725804,6.1306300163269,0,20,1,7
1025000,3416666.66666667,0.798006876657731,test,785830,6.37420701980591,0,20,1,7
4686250,6694642.85714286,0.818954872948634,train,785830,6.37420701980591,0,20,1,7
1501250,5004166.66666667,0.82548527133986,test,679401,6.24294805526733,0,20,1,7
3046250,4351785.71428571,0.8366048550748,train,679401,6.24294805526733,0,20,1,7
485000,1616666.66666667,0.794172137923195,test,495811,6.31175494194031,0,20,1,7
2995000,4278571.42857143,0.820204527264847,train,495811,6.31175494194031,0,20,1,7
920000,3066666.66666667,0.799438533685284,test,852342,6.30625414848328,0,20,1,7
3570000,5100000,0.813955436966399,train,852342,6.30625414848328,0,20,1,7
1412500,4708333.33333333,0.796338825333188,test,640892,6.23352718353272,0,20,1,7
3131250,4473214.28571429,0.804552753874782,train,640892,6.23352718353272,0,20,1,7
1232500,4108333.33333333,0.805015038095037,test,464734,6.26015686988831,0,20,1,7
2591250,3701785.71428571,0.818814507779598,train,464734,6.26015686988831,0,20,1,7
1231250,4104166.66666667,0.817747224518416,test,992944,6.0845320224762,0,20,1,7
2315000,3307142.85714286,0.807344524055924,train,992944,6.0845320224762,0,20,1,7
731250,2437500,0.78032906061641,test,130582,6.23614883422852,0,20,1,7
2855000,4078571.42857143,0.802637185124942,train,130582,6.23614883422852,0,20,1,7
612500,2041666.66666667,0.804775673174028,test,430882,6.24766278266907,0,20,1,7
2806250,4008928.57142857,0.809311071981654,train,430882,6.24766278266907,0,20,1,7
1026250,3420833.33333333,0.80548409044025,test,327801,5.96373414993286,0,20,1,7
3755000,5364285.71428571,0.80688978262919,train,327801,5.96373414993286,0,20,1,7
1048750,3495833.33333333,0.793065657038333,test,955166,6.02433490753174,0,20,1,7
3302500,4717857.14285714,0.791085604438516,train,955166,6.02433490753174,0,20,1,7
696250,2320833.33333333,0.82609084989002,test,957194,5.98809099197388,0,20,1,7
3268750,4669642.85714286,0.837637022166538,train,957194,5.98809099197388,0,20,1,7
1181250,3937500,0.828747384013363,test,774355,6.25902891159058,0,20,1,7
4240000,6057142.85714286,0.829318259198699,train,774355,6.25902891159058,0,20,1,7
495000,1650000,0.79600654419284,test,470590,6.2429678440094,0,20,1,7
3658750,5226785.71428572,0.812592653853089,train,470590,6.2429678440094,0,20,1,7
1048750,3495833.33333333,0.816557780535933,test,651887,6.14439702033997,0,20,1,7
3188750,4555357.14285714,0.814930030282001,train,651887,6.14439702033997,0,20,1,7
737500,2458333.33333333,0.77968066833038,test,818246,6.28326106071472,0,20,1,7
3341250,4773214.28571429,0.817806823702043,train,818246,6.28326106071472,0,20,1,7
848750,2829166.66666667,0.790269717960993,test,113827,6.20098114013672,0,20,1,7
3783750,5405357.14285714,0.813065855674392,train,113827,6.20098114013672,0,20,1,7
661250,2204166.66666667,0.771584462252128,test,212959,6.02032518386841,0,20,1,7
2945000,4207142.85714286,0.801464669687128,train,212959,6.02032518386841,0,20,1,7
817500,2725000,0.792328115406722,test,875960,5.9760639667511,0,20,1,7
2763750,3948214.28571429,0.811202460530588,train,875960,5.9760639667511,0,20,1,7
613750,2045833.33333333,0.844189085792602,test,858970,6.43622517585754,0,20,1,7
3602500,5146428.57142857,0.878270038517176,train,858970,6.43622517585754,0,20,1,7
778750,2595833.33333333,0.831810158627648,test,672427,6.59533405303955,0,20,1,7
2483750,3548214.28571429,0.826037327815044,train,672427,6.59533405303955,0,20,1,7
1041250,3470833.33333333,0.808077292084494,test,885779,6.32004594802856,0,20,1,7
4545000,6492857.14285714,0.843884648867482,train,885779,6.32004594802856,0,20,1,7
821250,2737500,0.81797087881961,test,222732,6.38237905502319,0,20,1,7
3272500,4675000,0.806346642156287,train,222732,6.38237905502319,0,20,1,7
175000,583333.333333333,0.819818178210001,test,186433,6.34702110290527,0,20,1,7
2837500,4053571.42857143,0.807826585969396,train,186433,6.34702110290527,0,20,1,7
641250,2137500,0.792545522209978,test,185878,6.08184814453125,0,20,1,7
4103750,5862500,0.812874287023336,train,185878,6.08184814453125,0,20,1,7
485000,1616666.66666667,0.779826994532092,test,235635,6.01293992996216,0,20,1,7
3095000,4421428.57142857,0.809400906587061,train,235635,6.01293992996216,0,20,1,7
806250,2687500,0.815475034018239,test,988363,6.02414417266846,0,20,1,7
2265000,3235714.28571429,0.808419757924786,train,988363,6.02414417266846,0,20,1,7
1132500,3775000,0.8152124247299,test,398999,5.98953104019165,0,20,1,7
2370000,3385714.28571429,0.801133038680314,train,398999,5.98953104019165,0,20,1,7
1571250,5237500,0.846543473765654,test,917915,6.30592608451843,0,20,1,7
3140000,4485714.28571429,0.825626202715455,train,917915,6.30592608451843,0,20,1,7
873750,2912500,0.816515640549839,test,426236,6.38601994514465,0,20,1,7
4395000,6278571.42857143,0.839029929593222,train,426236,6.38601994514465,0,20,1,7
1202500,4008333.33333333,0.812778840532983,test,793416,5.98828792572022,0,20,1,7
3261250,4658928.57142857,0.807907229631091,train,793416,5.98828792572022,0,20,1,7
977500,3258333.33333333,0.809932217097368,test,943165,7.01780605316162,0,20,1,8
3798750,5426785.71428571,0.819399896312248,train,943165,7.01780605316162,0,20,1,8
736250,2454166.66666667,0.841700376613876,test,433089,7.13885593414307,0,20,1,8
4088750,5841071.42857143,0.867119932159059,train,433089,7.13885593414307,0,20,1,8
340000,1133333.33333333,0.801869147258181,test,646686,6.81782507896423,0,20,1,8
3733750,5333928.57142857,0.86028375420902,train,646686,6.81782507896423,0,20,1,8
868750,2895833.33333333,0.78185982011126,test,421880,6.73188090324402,0,20,1,8
4381250,6258928.57142857,0.818492191084868,train,421880,6.73188090324402,0,20,1,8
1302500,4341666.66666667,0.820217834328115,test,212941,6.92311000823975,0,20,1,8
3618750,5169642.85714286,0.853548042974991,train,212941,6.92311000823975,0,20,1,8
850000,2833333.33333333,0.842821281868977,test,619097,7.34156680107117,0,20,1,8
3465000,4950000,0.864124520049368,train,619097,7.34156680107117,0,20,1,8
745000,2483333.33333333,0.785581858882987,test,643508,6.81243085861206,0,20,1,8
3722500,5317857.14285714,0.804997137965923,train,643508,6.81243085861206,0,20,1,8
1042500,3475000,0.777147644791277,test,223196,7.08268094062805,0,20,1,8
2561250,3658928.57142857,0.8117858975999,train,223196,7.08268094062805,0,20,1,8
990000,3300000,0.794806167088965,test,344194,6.8120379447937,0,20,1,8
4312500,6160714.28571429,0.816661477344329,train,344194,6.8120379447937,0,20,1,8
1173750,3912500,0.78934527201606,test,466324,6.97397208213806,0,20,1,8
3607500,5153571.42857143,0.823568917352141,train,466324,6.97397208213806,0,20,1,8
1065000,3550000,0.823784206276212,test,559889,6.99684906005859,0,20,1,8
4710000,6728571.42857143,0.807728272592243,train,559889,6.99684906005859,0,20,1,8
1243750,4145833.33333333,0.794480225321526,test,426105,6.80496907234192,0,20,1,8
3057500,4367857.14285714,0.810372914774504,train,426105,6.80496907234192,0,20,1,8
1022500,3408333.33333333,0.803219678687506,test,887463,6.89778590202332,0,20,1,8
3776250,5394642.85714286,0.813516161447388,train,887463,6.89778590202332,0,20,1,8
752500,2508333.33333333,0.84869784992971,test,575670,7.14123606681824,0,20,1,8
3073750,4391071.42857143,0.884048943911781,train,575670,7.14123606681824,0,20,1,8
868750,2895833.33333333,0.807218628617853,test,341712,7.15534210205078,0,20,1,8
3427500,4896428.57142857,0.813171402924266,train,341712,7.15534210205078,0,20,1,8
1192500,3975000,0.781611972068049,test,511553,6.95154595375061,0,20,1,8
3590000,5128571.42857143,0.812228431165462,train,511553,6.95154595375061,0,20,1,8
1022500,3408333.33333333,0.792972832693965,test,621715,7.14087390899658,0,20,1,8
2800000,4e+06,0.812309220626142,train,621715,7.14087390899658,0,20,1,8
561250,1870833.33333333,0.800861340090758,test,930317,6.82051301002502,0,20,1,8
3748750,5355357.14285714,0.848177212116596,train,930317,6.82051301002502,0,20,1,8
777500,2591666.66666667,0.801511079876344,test,958759,6.94589591026306,0,20,1,8
3302500,4717857.14285714,0.826321613405288,train,958759,6.94589591026306,0,20,1,8
745000,2483333.33333333,0.783292518388469,test,854580,6.91955304145813,0,20,1,8
4782500,6832142.85714286,0.816560107796143,train,854580,6.91955304145813,0,20,1,8
690000,2300000,0.79209512048361,test,119687,6.79901385307312,0,20,1,8
3391250,4844642.85714286,0.813599687442865,train,119687,6.79901385307312,0,20,1,8
1532500,5108333.33333333,0.820678464801107,test,710540,7.42187309265137,0,20,1,8
4288750,6126785.71428571,0.842326809142781,train,710540,7.42187309265137,0,20,1,8
976250,3254166.66666667,0.798608780209103,test,251789,7.15842485427856,0,20,1,8
2561250,3658928.57142857,0.79455027618926,train,251789,7.15842485427856,0,20,1,8
821250,2737500,0.845794478387822,test,831311,7.08618497848511,0,20,1,8
3547500,5067857.14285714,0.864832054485574,train,831311,7.08618497848511,0,20,1,8
793750,2645833.33333333,0.80615588021856,test,400758,6.99801206588745,0,20,1,8
2901250,4144642.85714286,0.809312019675057,train,400758,6.99801206588745,0,20,1,8
786250,2620833.33333333,0.869938607920259,test,810489,7.16188502311707,0,20,1,8
2578750,3683928.57142857,0.868166051092137,train,810489,7.16188502311707,0,20,1,8
755000,2516666.66666667,0.810308475723203,test,175018,6.83452486991882,0,20,1,8
3763750,5376785.71428571,0.81232022284186,train,175018,6.83452486991882,0,20,1,8
1280000,4266666.66666667,0.807528063515739,test,778192,7.03636002540588,0,20,1,8
4213750,6019642.85714286,0.808118952188004,train,778192,7.03636002540588,0,20,1,8
505000,1683333.33333333,0.782603976740688,test,320524,6.87116098403931,0,20,1,8
3675000,5250000,0.817153240497961,train,320524,6.87116098403931,0,20,1,8
622500,2075000,0.846628580612568,test,288488,7.34508180618286,0,20,1,8
4153750,5933928.57142857,0.863407822707717,train,288488,7.34508180618286,0,20,1,8
918750,3062500,0.817537014587785,test,871386,7.15693688392639,0,20,1,8
3245000,4635714.28571429,0.83624143428159,train,871386,7.15693688392639,0,20,1,8
581250,1937500,0.786025523111577,test,699829,6.92221403121948,0,20,1,8
3993750,5705357.14285714,0.825694621693018,train,699829,6.92221403121948,0,20,1,8
887500,2958333.33333333,0.838930652527885,test,964557,7.15101194381714,0,20,1,8
4497500,6425000,0.857146748854228,train,964557,7.15101194381714,0,20,1,8
961250,3204166.66666667,0.87094733383738,test,229601,7.28030800819397,0,20,1,8
3922500,5603571.42857143,0.879150013899129,train,229601,7.28030800819397,0,20,1,8
492500,1641666.66666667,0.862817287145295,test,844578,7.04541301727295,0,20,1,8
3360000,4800000,0.873630434430058,train,844578,7.04541301727295,0,20,1,8
968750,3229166.66666667,0.854341178067411,test,712561,7.0339789390564,0,20,1,8
2851250,4073214.28571429,0.856460529108106,train,712561,7.0339789390564,0,20,1,8
807500,2691666.66666667,0.800846088845791,test,868040,7.40082406997681,0,20,1,8
4632500,6617857.14285714,0.824071335046987,train,868040,7.40082406997681,0,20,1,8
1291250,4304166.66666667,0.819584815787011,test,853913,7.19402384757996,0,20,1,8
3316250,4737500,0.80912903634116,train,853913,7.19402384757996,0,20,1,8
655000,2183333.33333333,0.817493037102298,test,868784,6.96027803421021,0,20,1,8
2987500,4267857.14285714,0.804984268401666,train,868784,6.96027803421021,0,20,1,8
855000,2850000,0.855126004683419,test,633751,7.16271996498108,0,20,1,8
2190000,3128571.42857143,0.870772252811223,train,633751,7.16271996498108,0,20,1,8
802500,2675000,0.792411752254122,test,950141,7.01052117347717,0,20,1,8
4193750,5991071.42857143,0.814034420762727,train,950141,7.01052117347717,0,20,1,8
847500,2825000,0.822195902425352,test,709609,6.8449239730835,0,20,1,8
3822500,5460714.28571429,0.836348237645796,train,709609,6.8449239730835,0,20,1,8
870000,2900000,0.808880861194316,test,637945,6.93491196632385,0,20,1,8
4538750,6483928.57142857,0.815414867983842,train,637945,6.93491196632385,0,20,1,8
348750,1162500,0.815169641619018,test,730768,6.9428699016571,0,20,1,8
3116250,4451785.71428571,0.842918124964938,train,730768,6.9428699016571,0,20,1,8
602500,2008333.33333333,0.783859386951402,test,767625,6.87596917152405,0,20,1,8
2543750,3633928.57142857,0.812362986805708,train,767625,6.87596917152405,0,20,1,8
928750,3095833.33333333,0.822116981826396,test,273723,6.85446691513062,0,20,1,8
2993750,4276785.71428571,0.845241285992807,train,273723,6.85446691513062,0,20,1,8
712500,2375000,0.79372103182206,test,213770,6.97529196739197,0,20,1,8
2576250,3680357.14285714,0.805777599932924,train,213770,6.97529196739197,0,20,1,8
1622500,5408333.33333333,0.868970705114667,test,397339,7.14892601966858,0,20,1,8
2966250,4237500,0.874937785890781,train,397339,7.14892601966858,0,20,1,8
1170000,3900000,0.806625208188681,test,437556,7.10921287536621,0,20,1,8
4340000,6200000,0.849824735040065,train,437556,7.10921287536621,0,20,1,8
962500,3208333.33333333,0.849884262038193,test,292442,7.04160499572754,0,20,1,8
4726250,6751785.71428571,0.874115602983442,train,292442,7.04160499572754,0,20,1,8
602500,2008333.33333333,0.814283323786503,test,883505,6.78442096710205,0,20,1,8
3543750,5062500,0.815091541911522,train,883505,6.78442096710205,0,20,1,8
860000,2866666.66666667,0.8461812107602,test,794374,7.15481901168823,0,20,1,8
2973750,4248214.28571429,0.880242726823238,train,794374,7.15481901168823,0,20,1,8
515000,1716666.66666667,0.803950115321462,test,420696,7.02317500114441,0,20,1,8
3178750,4541071.42857143,0.813758294307992,train,420696,7.02317500114441,0,20,1,8
795000,2650000,0.846695649340436,test,925615,7.36781597137451,0,20,1,8
4013750,5733928.57142857,0.879904058211568,train,925615,7.36781597137451,0,20,1,8
895000,2983333.33333333,0.789254009546177,test,731666,7.05973100662231,0,20,1,8
3855000,5507142.85714286,0.828456099331189,train,731666,7.05973100662231,0,20,1,8
851250,2837500,0.807970870244613,test,556680,7.11219000816345,0,20,1,8
4256250,6080357.14285714,0.849710024884747,train,556680,7.11219000816345,0,20,1,8
930000,3100000,0.854186644368408,test,944592,7.05985903739929,0,20,1,8
5063750,7233928.57142857,0.871187404205861,train,944592,7.05985903739929,0,20,1,8
1055000,3516666.66666667,0.857751730066929,test,585703,7.13975501060486,0,20,1,8
4315000,6164285.71428572,0.863639654309261,train,585703,7.13975501060486,0,20,1,8
916250,3054166.66666667,0.79951188053608,test,901760,6.95784902572632,0,20,1,8
4950000,7071428.57142857,0.813226290634486,train,901760,6.95784902572632,0,20,1,8
912500,3041666.66666667,0.829443459408659,test,509440,7.18924403190613,0,20,1,8
3986250,5694642.85714286,0.868794534440177,train,509440,7.18924403190613,0,20,1,8
1142500,3808333.33333333,0.855260815888931,test,703033,7.19517612457275,0,20,1,8
2688750,3841071.42857143,0.878623270204392,train,703033,7.19517612457275,0,20,1,8
1355000,4516666.66666667,0.852309056863011,test,516993,7.16995978355408,0,20,1,8
4220000,6028571.42857143,0.880476908031503,train,516993,7.16995978355408,0,20,1,8
1226250,4087500,0.845744682154255,test,274566,7.32417702674866,0,20,1,8
3853750,5505357.14285714,0.870043846689541,train,274566,7.32417702674866,0,20,1,8
1633750,5445833.33333333,0.863995522381478,test,676170,7.16415500640869,0,20,1,8
4361250,6230357.14285714,0.858410265289328,train,676170,7.16415500640869,0,20,1,8
1308750,4362500,0.82081293913173,test,386707,6.93579387664795,0,20,1,8
4578750,6541071.42857143,0.835915007177011,train,386707,6.93579387664795,0,20,1,8
1105000,3683333.33333333,0.784592977959317,test,118327,7.04339098930359,0,20,1,8
4865000,6950000,0.832187431817946,train,118327,7.04339098930359,0,20,1,8
851250,2837500,0.830260687263973,test,189182,7.03330898284912,0,20,1,8
4400000,6285714.28571429,0.83415755181881,train,189182,7.03330898284912,0,20,1,8
1243750,4145833.33333333,0.830577533409414,test,344297,6.73530101776123,0,20,1,8
2333750,3333928.57142857,0.82978439537688,train,344297,6.73530101776123,0,20,1,8
1096250,3654166.66666667,0.799607951129376,test,725804,7.05429100990295,0,20,1,8
3603750,5148214.28571429,0.834688013387667,train,725804,7.05429100990295,0,20,1,8
1020000,3400000,0.853924770079826,test,785830,7.3763599395752,0,20,1,8
4861250,6944642.85714286,0.879045829309001,train,785830,7.3763599395752,0,20,1,8
1487500,4958333.33333333,0.825896442454174,test,679401,7.05584907531738,0,20,1,8
3370000,4814285.71428571,0.845562335357898,train,679401,7.05584907531738,0,20,1,8
1045000,3483333.33333333,0.853290281539207,test,495811,7.02875399589539,0,20,1,8
4605000,6578571.42857143,0.880997365546924,train,495811,7.02875399589539,0,20,1,8
952500,3175000,0.803531655459554,test,852342,7.03728199005127,0,20,1,8
4292500,6132142.85714286,0.81968196687945,train,852342,7.03728199005127,0,20,1,8
1390000,4633333.33333333,0.799891936660661,test,640892,6.64640498161316,0,20,1,8
3426250,4894642.85714286,0.809008757786143,train,640892,6.64640498161316,0,20,1,8
1346250,4487500,0.803870735347657,test,464734,6.81663107872009,0,20,1,8
3338750,4769642.85714286,0.820869123899955,train,464734,6.81663107872009,0,20,1,8
1517500,5058333.33333333,0.817025638506539,test,992944,6.75374913215637,0,20,1,8
3516250,5023214.28571429,0.810070286550409,train,992944,6.75374913215637,0,20,1,8
832500,2775000,0.842019335883619,test,130582,7.1364951133728,0,20,1,8
3373750,4819642.85714286,0.860061965914485,train,130582,7.1364951133728,0,20,1,8
786250,2620833.33333333,0.805315714245814,test,430882,7.0670280456543,0,20,1,8
3551250,5073214.28571429,0.811235282125186,train,430882,7.0670280456543,0,20,1,8
1122500,3741666.66666667,0.8086260612784,test,327801,6.93034601211548,0,20,1,8
4118750,5883928.57142857,0.810900813645816,train,327801,6.93034601211548,0,20,1,8
1046250,3487500,0.775861640215659,test,955166,7.0811460018158,0,20,1,8
3395000,4850000,0.792881343245601,train,955166,7.0811460018158,0,20,1,8
683750,2279166.66666667,0.826872889631946,test,957194,6.93083620071411,0,20,1,8
3685000,5264285.71428571,0.845468272581925,train,957194,6.93083620071411,0,20,1,8
1350000,4500000,0.825816082480693,test,774355,7.10772490501404,0,20,1,8
4782500,6832142.85714286,0.831199598832971,train,774355,7.10772490501404,0,20,1,8
495000,1650000,0.795986331699511,test,470590,6.86964106559753,0,20,1,8
3658750,5226785.71428572,0.812773719369568,train,470590,6.86964106559753,0,20,1,8
1048750,3495833.33333333,0.816556249286438,test,651887,6.90587210655212,0,20,1,8
3237500,4625000,0.815002940989835,train,651887,6.90587210655212,0,20,1,8
668750,2229166.66666667,0.782089078785604,test,818246,7.01451802253723,0,20,1,8
3771250,5387500,0.82133461519801,train,818246,7.01451802253723,0,20,1,8
841250,2804166.66666667,0.790151964874852,test,113827,7.33414387702942,0,20,1,8
4120000,5885714.28571429,0.813754088568038,train,113827,7.33414387702942,0,20,1,8
642500,2141666.66666667,0.813332356600322,test,212959,6.87669205665588,0,20,1,8
3260000,4657142.85714286,0.841138906304391,train,212959,6.87669205665588,0,20,1,8
977500,3258333.33333333,0.796981705121037,test,875960,6.82737398147583,0,20,1,8
3326250,4751785.71428571,0.81553170343975,train,875960,6.82737398147583,0,20,1,8
603750,2012500,0.845528867850474,test,858970,7.2148609161377,0,20,1,8
3825000,5464285.71428571,0.883134178648932,train,858970,7.2148609161377,0,20,1,8
1087500,3625000,0.860765290322454,test,672427,7.00284600257874,0,20,1,8
3642500,5203571.42857143,0.865025496092823,train,672427,7.00284600257874,0,20,1,8
1041250,3470833.33333333,0.808077292084494,test,885779,7.1923098564148,0,20,1,8
4545000,6492857.14285714,0.843899279234867,train,885779,7.1923098564148,0,20,1,8
808750,2695833.33333333,0.850364278129788,test,222732,7.12277293205261,0,20,1,8
3590000,5128571.42857143,0.856020636747235,train,222732,7.12277293205261,0,20,1,8
260000,866666.666666667,0.860027871190803,test,186433,7.07330703735352,0,20,1,8
3988750,5698214.28571429,0.878796602767009,train,186433,7.07330703735352,0,20,1,8
641250,2137500,0.792545522209978,test,185878,7.00620293617249,0,20,1,8
4103750,5862500,0.812895775550672,train,185878,7.00620293617249,0,20,1,8
483750,1612500,0.779821145159022,test,235635,6.82970309257507,0,20,1,8
3192500,4560714.28571429,0.809587013383831,train,235635,6.82970309257507,0,20,1,8
852500,2841666.66666667,0.816785967335631,test,988363,6.76935982704163,0,20,1,8
2361250,3373214.28571429,0.809228190866304,train,988363,6.76935982704163,0,20,1,8
1125000,3750000,0.817556675831297,test,398999,7.1638491153717,0,20,1,8
2603750,3719642.85714286,0.807555388641887,train,398999,7.1638491153717,0,20,1,8
1856250,6187500,0.858131602441571,test,917915,7.02307605743408,0,20,1,8
4212500,6017857.14285714,0.856154508253781,train,917915,7.02307605743408,0,20,1,8
871250,2904166.66666667,0.81467042365876,test,426236,7.0045280456543,0,20,1,8
4538750,6483928.57142857,0.840699479378741,train,426236,7.0045280456543,0,20,1,8
1202500,4008333.33333333,0.812778840532983,test,793416,6.98619699478149,0,20,1,8
3261250,4658928.57142857,0.807907229631091,train,793416,6.98619699478149,0,20,1,8
1207500,4025000,0.810737531831615,test,943165,7.70342683792114,0,20,1,9
4175000,5964285.71428571,0.820041602506702,train,943165,7.70342683792114,0,20,1,9
732500,2441666.66666667,0.855456693324291,test,433089,8.49621891975403,0,20,1,9
4171250,5958928.57142857,0.880870537252886,train,433089,8.49621891975403,0,20,1,9
316250,1054166.66666667,0.80180315040496,test,646686,7.64251184463501,0,20,1,9
4026250,5751785.71428571,0.860633441859369,train,646686,7.64251184463501,0,20,1,9
856250,2854166.66666667,0.805558601040662,test,421880,7.63528609275818,0,20,1,9
4750000,6785714.28571429,0.850538510794362,train,421880,7.63528609275818,0,20,1,9
1302500,4341666.66666667,0.820217834328115,test,212941,7.74024295806885,0,20,1,9
3618750,5169642.85714286,0.853548042974991,train,212941,7.74024295806885,0,20,1,9
841250,2804166.66666667,0.842493563852124,test,619097,7.7213888168335,0,20,1,9
3543750,5062500,0.86783013023057,train,619097,7.7213888168335,0,20,1,9
751250,2504166.66666667,0.812993797337047,test,643508,7.67287397384644,0,20,1,9
4157500,5939285.71428571,0.846977499560416,train,643508,7.67287397384644,0,20,1,9
1492500,4975000,0.847087557336106,test,223196,7.57506012916565,0,20,1,9
3776250,5394642.85714286,0.877097052036488,train,223196,7.57506012916565,0,20,1,9
977500,3258333.33333333,0.793163534506034,test,344194,7.4153790473938,0,20,1,9
5211250,7444642.85714286,0.821219047071741,train,344194,7.4153790473938,0,20,1,9
1288750,4295833.33333333,0.857011125936328,test,466324,7.70761799812317,0,20,1,9
4425000,6321428.57142857,0.879289689326812,train,466324,7.70761799812317,0,20,1,9
1073750,3579166.66666667,0.867674839292303,test,559889,7.80945420265198,0,20,1,9
5035000,7192857.14285714,0.858884897062216,train,559889,7.80945420265198,0,20,1,9
1226250,4087500,0.797028775730504,test,426105,7.45413589477539,0,20,1,9
3322500,4746428.57142857,0.815864865335908,train,426105,7.45413589477539,0,20,1,9
1018750,3395833.33333333,0.823276382693794,test,887463,8.20115900039673,0,20,1,9
4311250,6158928.57142857,0.850365469829715,train,887463,8.20115900039673,0,20,1,9
971250,3237500,0.850127087583061,test,575670,7.82488179206848,0,20,1,9
3906250,5580357.14285714,0.887035024886429,train,575670,7.82488179206848,0,20,1,9
891250,2970833.33333333,0.807206470496865,test,341712,7.64312505722046,0,20,1,9
3737500,5339285.71428571,0.81522346195473,train,341712,7.64312505722046,0,20,1,9
892500,2975000,0.859476805122654,test,511553,7.686851978302,0,20,1,9
4497500,6425000,0.875564508435694,train,511553,7.686851978302,0,20,1,9
1001250,3337500,0.855516167054665,test,621715,7.84190511703491,0,20,1,9
3810000,5442857.14285714,0.874129695016113,train,621715,7.84190511703491,0,20,1,9
561250,1870833.33333333,0.80112306125439,test,930317,8.12828207015991,0,20,1,9
3846250,5494642.85714286,0.849573792556172,train,930317,8.12828207015991,0,20,1,9
952500,3175000,0.840092197144575,test,958759,7.84323596954346,0,20,1,9
4305000,6150000,0.870063036079035,train,958759,7.84323596954346,0,20,1,9
727500,2425000,0.835070280676807,test,854580,7.74510097503662,0,20,1,9
5243750,7491071.42857143,0.869659537387896,train,854580,7.74510097503662,0,20,1,9
777500,2591666.66666667,0.792085626736743,test,119687,7.72895097732544,0,20,1,9
4136250,5908928.57142857,0.8153655150274,train,119687,7.72895097732544,0,20,1,9
1502500,5008333.33333333,0.821221843996792,test,710540,7.83637309074402,0,20,1,9
5132500,7332142.85714286,0.846941475995801,train,710540,7.83637309074402,0,20,1,9
1055000,3516666.66666667,0.853166740329976,test,251789,7.73123788833618,0,20,1,9
3315000,4735714.28571429,0.854742848834558,train,251789,7.73123788833618,0,20,1,9
932500,3108333.33333333,0.854354744937934,test,831311,7.72707486152649,0,20,1,9
4355000,6221428.57142857,0.881232135558782,train,831311,7.72707486152649,0,20,1,9
1006250,3354166.66666667,0.811733946502798,test,400758,7.4906210899353,0,20,1,9
3697500,5282142.85714286,0.81694219085944,train,400758,7.4906210899353,0,20,1,9
781250,2604166.66666667,0.869888811686692,test,810489,7.82084894180298,0,20,1,9
